Datetime,High
2023-01-12 14:50:00,484578.0625
2023-01-12 14:51:00,483945.53125
2023-01-12 14:52:00,483664.9375
2023-01-12 14:53:00,483469.03125
2023-01-12 14:54:00,483468.0625
2023-01-12 14:55:00,483244.96875
2023-01-12 14:56:00,482850.0
2023-01-12 14:57:00,483468.75
2023-01-12 14:58:00,483454.71875
2023-01-12 14:59:00,483762.84375
2023-01-12 15:00:00,483747.65625
2023-01-12 15:01:00,483708.03125
2023-01-12 15:02:00,483045.0
2023-01-12 15:03:00,483443.375
2023-01-12 15:04:00,483284.59375
2023-01-12 15:06:00,483381.25
2023-01-12 15:07:00,483008.53125
2023-01-12 15:08:00,483138.53125
2023-01-12 15:09:00,482950.59375
2023-01-12 15:10:00,482180.0
2023-01-12 15:11:00,482068.4375
2023-01-12 15:13:00,482373.875
2023-01-12 15:14:00,482137.75
2023-01-12 15:15:00,482261.78125
2023-01-12 15:16:00,482234.875
2023-01-12 15:17:00,482199.84375
2023-01-12 15:18:00,482199.84375
2023-01-12 15:19:00,482004.90625
2023-01-12 15:20:00,481769.6875
2023-01-12 15:21:00,482010.71875
2023-01-12 15:22:00,482484.75
2023-01-12 15:23:00,482469.21875
2023-01-12 15:24:00,482330.5625
2023-01-12 15:25:00,482082.625
2023-01-12 15:26:00,482375.625
2023-01-12 15:27:00,482421.59375
2023-01-12 15:28:00,482317.03125
2023-01-12 15:29:00,482398.34375
2023-01-12 15:30:00,482282.3125
2023-01-12 15:31:00,482429.53125
2023-01-12 15:33:00,482478.65625
2023-01-12 15:34:00,482343.625
2023-01-12 15:35:00,482476.09375
2023-01-12 15:36:00,482305.90625
2023-01-12 15:37:00,481826.15625
2023-01-12 15:38:00,482105.03125
2023-01-12 15:39:00,481839.65625
2023-01-12 15:40:00,482006.9375
2023-01-12 15:41:00,482187.9375
2023-01-12 15:42:00,482321.09375
2023-01-12 15:43:00,482212.75
2023-01-12 15:44:00,481970.28125
2023-01-12 15:45:00,481656.65625
2023-01-12 15:46:00,481452.1875
